date,title,section,author,summary,full_text,url,sentiment_label,sentiment_score,next_day_return,next_day_up
2023-12-14,"Insurance industry must embrace innovation, enhance capabilities: Irdai",Finance,,"The biggest challenge is to draft a regulation which can foresee, predict and provide guidance for  payments, said Panda","Debasish Panda, Chairman, IRDAI (Photo credit: Kamlesh Pednekar)",https://www.business-standard.com/finance/insurance/insurance-industry-must-embrace-innovation-enhance-capabilities-irdai-123121301377_1.html,neutral,0.2226,0.012933,1.0
2023-12-14,Insurance industry faces hurdle in growth due to dearth of human capital,Finance,,"To counter the shortage of human capital, insurance firms are investing in employees by recruiting directly from campuses","3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/finance/insurance/insurance-industry-face-hurdle-in-growth-due-to-dearth-of-human-capital-123121301384_1.html,neutral,0.0913,0.012933,1.0
2023-12-14,Muthoot Microfin IPO to open on Dec 18 at price band of Rs 277-291,Markets,,"The funds are expected to augment the capital base of the company. Out of the total, the company plans to raise Rs 760 crore through the sale of fresh equity and Rs 200 crore via Offer for Sale",,https://www.business-standard.com/markets/news/muthoot-microfin-ipo-to-open-on-dec-18-at-price-band-of-rs-277-291-123121300953_1.html,positive,0.5222,0.012933,1.0
2023-12-14,Agilitas Sports secures Rs 100 cr Investment from Nexus Venture Partners,Companies,,Sport comprises 16 per cent of the Indian footwear market and is the fastest-growing segment,Representative Image,https://www.business-standard.com/companies/news/agilitas-sports-secures-rs-100-cr-investment-from-nexus-venture-partners-123121301129_1.html,neutral,0.4685,0.012933,1.0
2023-12-14,Indian exporters on Amazon see over 80% business growth during BFCM sale,Companies,,Customers across global markets shopped from Indian exporters on Amazon Global Selling during the 11-day sale period,Photo: Bloomberg,https://www.business-standard.com/companies/news/indian-exporters-on-amazon-see-over-80-business-growth-during-bfcm-sale-123121400012_1.html,positive,0.7985,0.012933,1.0
2023-12-14,"Private equity firm Bain Capital sells Rs 3,737 cr stake in Axis Bank",Companies,,"More than 50 entities, largely comprising foreign funds, were among the buyers, including Societe Generale, Morgan Stanley, Goldman Sachs and UBS",,https://www.business-standard.com/companies/news/private-equity-firm-bain-capital-sells-rs-3-737-cr-stake-in-axis-bank-123121400013_1.html,neutral,0.0598,0.012933,1.0
2023-12-14,"Myntra surpasses 75 mn new app users, achieves record customer growth",Companies,,The Gen Z fashion segment on the platform has recorded 2.25X surge in demand and 175% YoY growth in customers,Representative Image,https://www.business-standard.com/companies/news/myntra-surpasses-75-mn-new-app-users-achieves-record-customer-growth-123121400017_1.html,positive,0.9391,0.012933,1.0
2023-12-14,Louis Dreyfus eyes deeper engagement with agritech startups: Sumeet Mittal,Industry,,Inflation in 2023-24 and 2024-25 won't be as impactful as it was last year,Sumeet Mittal is country CEO for India for Louis Dreyfus Company (LDC),https://www.business-standard.com/industry/agriculture/louis-dreyfus-looks-to-deepen-engagement-with-agritech-startups-ceo-mittal-123121300919_1.html,positive,0.7966,0.012933,1.0
2023-12-14,Indian carriers could incur up to $1.2 bn per year for 200 grounded planes,Industry,,"Indian Airlines Grounded Planes: The standard monthly cost an active aircraft incurs is about $1 million and if it's grounded, the cost comes down to $0.5 million, according to CAPA's 'conservative' estimates",Photo: Bloomberg,https://www.business-standard.com/industry/news/indian-carriers-could-incur-1-1-2-bn-cost-per-year-for-200-grounded-planes-123121401173_1.html,negative,-0.9212,0.012933,1.0
2023-12-14,Critical mineral imports rise as shift towards green energy catches pace,Industry,,India Critical mineral imports: India eyeing self-reliance amid supply risks from China,,https://www.business-standard.com/industry/news/critical-mineral-imports-rise-as-shift-towards-green-energy-catches-pace-123121401130_1.html,positive,0.5419,0.012933,1.0
2023-12-14,General Insurance CEOs laud the switch to 'principle-based' regulation,Finance,,"We are the 15th largest general insurance market in the world, said Dasgupta","3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/finance/insurance/general-insurance-ceos-laud-the-switch-to-principle-based-regulation-123121301365_1.html,neutral,0.0889,0.012933,1.0
2023-12-14,RuPay credit cards could help SBI Cards gain share on UPI spends,Industry,,"RuPay credit cards: One gamechanger could be increasing penetration of RuPay cards, which run on the UPI platform",,https://www.business-standard.com/industry/banking/rupay-cards-likely-to-help-sbi-cards-gain-share-on-upi-spends-123121401234_1.html,positive,0.8908,0.012933,1.0
2023-12-14,Business Standard wins two golds at afaqs! The Future of News Awards,Specials,,Business Standard won in the categories of 'Best Business Programme' and 'Best Use of Infographics in a Business Story',"In the Best Use of Infographics in a Business Story, the award was given to recognise and reward the most judicious use of infographics in a business story to explain a complex issue",https://www.business-standard.com/specials/news/business-standard-wins-two-golds-at-afaqs-the-future-of-news-awards-123121401075_1.html,positive,0.9137,0.012933,1.0
2023-12-14,Climate-friendly power strategy,Opinion,,Nuclear power development must become a major element in India's climate strategy,"3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/opinion/columns/climate-friendly-power-strategy-123121401212_1.html,neutral,0.3176,0.012933,1.0
2023-12-14,"Complex, not complicated",Opinion,,Navigating the current economic and political challenges demands a shift in our analytical lens to one that refrains from simplifying problems,Representative image,https://www.business-standard.com/opinion/columns/complex-not-complicated-123121401249_1.html,neutral,0.1278,0.012933,1.0
2023-12-14,Charging growth,Opinion,,India must increase its presence in critical minerals,"3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/opinion/editorial/charging-growth-123121401233_1.html,positive,0.8416,0.012933,1.0
2023-12-14,"Indian PE/VCs deliver higher returns than bourses, says Crisil report",Markets,,"""A key contributor to this success has been the PE-VC markets, which have risked capital and sown financial know-how,"" said the Crisil report",,https://www.business-standard.com/markets/news/indian-private-equity-and-venture-capital-returns-outdo-public-markets-123121401292_1.html,positive,0.8296,0.012933,1.0
2023-12-14,India Shelter Finance booked 4.34x; Credo Brands' IPO to open on Dec 19,Markets,,"Credo Brands Marketing Ltd, which owns denim brand Mufti, on Thursday fixed the price band at Rs 266-280 a share for its Rs 550-crore initial public offering (IPO)",,https://www.business-standard.com/markets/news/india-shelter-finance-booked-4-34x-credo-brands-ipo-to-open-on-dec-19-123121401397_1.html,neutral,0.0653,0.012933,1.0
2023-12-14,A security breach,Opinion,,The attack on Parliament building raises many questions,"3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/opinion/editorial/a-security-breach-123121401229_1.html,negative,-0.7812,0.012933,1.0
2023-12-14,"SAT quashes Sebi order in 'dark fibre' case, slashes penalties on NSE",Markets,,Dark Fibre Case: Tribunal also slashes penalties levied on Chitra and Anand Subramanian,Former NSE MD and CEO Chitra Ramkrishna,https://www.business-standard.com/markets/stock-market-news/sat-quashes-sebi-order-in-dark-fibre-case-slashes-penalties-on-nse-123121400682_1.html,negative,-0.8982,0.012933,1.0
2023-12-14,MFs can generate Rs 3 trn arsenal every year to counter FPI flows: Kotak MF,Markets,,MFs emerged as a key support for the market in the calendar year 2022 amid a sharp pullout by foreign investors,Illustration: Binay Sinha,https://www.business-standard.com/markets/stock-market-news/mfs-can-generate-rs-3-trillion-arsenal-every-year-says-kotak-mutual-fund-123121400935_1.html,positive,0.9185,0.012933,1.0
2023-12-14,"Government bonds, rupee gain after US Federal Reserve raises hopes",Markets,,"US Fed Meeting: Traders expect the benchmark yield to trade between 7.10-7.25 per cent in the near term, given the positive sentiment",,https://www.business-standard.com/markets/news/government-bonds-rupee-gain-post-us-federal-reserve-meet-outcome-123121401065_1.html,positive,0.9008,0.012933,1.0
2023-12-14,"RIL, Lloyds Metals and Capri Global shine, says Motilal Oswal report",Markets,,Adani Enterprises emerges as top 'all-round' wealth creator from 2018-23,,https://www.business-standard.com/markets/news/ril-lloyds-metals-and-capri-global-shine-in-motilal-oswal-wealth-study-123121400940_1.html,positive,0.8953,0.012933,1.0
2023-12-14,"Market outlook 2024: Over to the interim Budget, general elections",Markets,,"The only concern for the markets, analysts say, is whether the cumulative rate hikes executed across the globe would lead to growth slowdown, or will the global economy recover significantly","3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/markets/news/market-outlook-2024-over-to-the-interim-budget-general-elections-123121400238_1.html,negative,-0.8051,0.012933,1.0
